id,label
jet_2753,0.050510526
jet_1943,0.7864811
jet_1833,0.021748573
jet_8,0.027994405
jet_2927,0.0427998
jet_4140,0.9009382
jet_3360,0.84559953
jet_751,0.021698887
jet_3130,0.036920384
jet_144,0.024743991
jet_670,0.024179714
jet_2291,0.03042095
jet_3066,0.25284493
jet_4295,0.028406912
jet_4180,0.8505104
jet_151,0.050440095
jet_3784,0.89203036
jet_3894,0.5885609
jet_2456,0.02521165
jet_1788,0.6747293
jet_2447,0.022308487
jet_4995,0.67419875
jet_4342,0.805318
jet_3889,0.045048773
jet_561,0.6837952
jet_2432,0.048065677
jet_2881,0.022338036
jet_3466,0.9044814
jet_416,0.7653552
jet_624,0.36082855
jet_3734,0.7408298
jet_1437,0.030798718
jet_2436,0.04915927
jet_3313,0.81718415
jet_2655,0.03351475
jet_4272,0.9459343
jet_2042,0.024049705
jet_2845,0.71469855
jet_100,0.7244662
jet_3096,0.04852631
jet_3669,0.680736
jet_3845,0.68935597
jet_2225,0.5043259
jet_555,0.023160873
jet_4826,0.8061218
jet_676,0.04158669
jet_3418,0.6891996
jet_2407,0.026071811
jet_4023,0.8862232
jet_4125,0.85298175
jet_4088,0.90335596
jet_3078,0.50966376
jet_1499,0.042407863
jet_907,0.053145282
jet_468,0.04574737
jet_2644,0.039539732
jet_4916,0.92177904
jet_2233,0.030715536
jet_485,0.03168989
jet_3340,0.83371174
jet_486,0.044902533
jet_3950,0.8199583
jet_3838,0.8559467
jet_297,0.05909244
jet_1971,0.035891496
jet_228,0.032564122
jet_4907,0.3485139
jet_3938,0.8520133
jet_3285,0.054446638
jet_2086,0.069231674
jet_3959,0.9685111
jet_3326,0.8791649
jet_1654,0.022323843
jet_4697,0.59345263
jet_1859,0.029906843
jet_33,0.23731914
jet_2820,0.18963203
jet_3439,0.8452921
jet_2836,0.03235851
jet_414,0.50748295
jet_1684,0.02615371
jet_1519,0.046338364
jet_465,0.7657107
jet_1907,0.10736513
jet_230,0.22193387
jet_2648,0.036948457
jet_1010,0.039043337
jet_2498,0.034010243
jet_4870,0.63958424
jet_4745,0.74690664
jet_1835,0.02807796
jet_2998,0.035089906
jet_4755,0.9260251
jet_805,0.022809986
jet_2555,0.0308074
jet_1115,0.100876644
jet_626,0.032315392
jet_2145,0.13919336
jet_1614,0.08269515
jet_3249,0.029571813
jet_4687,0.87138665
jet_4110,0.79139864
jet_828,0.054446638
jet_4578,0.9486257
jet_1344,0.024085114
jet_911,0.07496367
jet_4343,0.83358204
jet_1197,0.03289161
jet_691,0.049469423
jet_1623,0.51496655
jet_3497,0.34112722
jet_889,0.03642989
jet_149,0.021431182
jet_776,0.04542034
jet_1292,0.054446638
jet_3010,0.7773559
jet_12,0.55923814
jet_1231,0.6229762
jet_4054,0.87820995
jet_3161,0.025694449
jet_1173,0.1051991
jet_4691,0.86759603
jet_497,0.028376063
jet_3050,0.034389034
jet_3399,0.29830107
jet_3968,0.83484715
jet_4615,0.6464855
jet_1501,0.030996347
jet_4340,0.7427685
jet_2727,0.023199564
jet_2005,0.048731882
jet_4269,0.6958432
jet_3393,0.7754198
jet_2323,0.0389765
jet_1471,0.054446638
jet_711,0.5604132
jet_4345,0.79800403
jet_4001,0.869063
jet_1697,0.475447
jet_3953,0.7594107
jet_4041,0.8467245
jet_544,0.046923082
jet_599,0.030294642
jet_1044,0.046383224
jet_132,0.64293885
jet_1888,0.11691593
jet_4210,0.8800205
jet_4652,0.9066814
jet_4871,0.8654081
jet_4586,0.8519181
jet_4716,0.88607913
jet_3129,0.033139948
jet_287,0.025009919
jet_4348,0.8540398
jet_3767,0.93496037
jet_373,0.038512688
jet_2627,0.022017648
jet_4707,0.041222326
jet_2127,0.02155858
jet_964,0.9080046
jet_2022,0.034358714
jet_2680,0.02745958
jet_2952,0.69239855
jet_4646,0.58943075
jet_4501,0.82033217
jet_3757,0.6418048
jet_1427,0.017917043
jet_2638,0.05649721
jet_653,0.027961278
jet_3659,0.82408845
jet_3292,0.025538113
jet_4278,0.8578676
jet_1538,0.7465834
jet_1504,0.054446638
jet_1174,0.03568468
jet_1108,0.036577664
jet_1995,0.054446638
jet_2124,0.027448859
jet_1322,0.023509763
jet_3654,0.60653514
jet_2916,0.057548564
jet_2118,0.02509608
jet_1483,0.20302841
jet_2598,0.105367504
jet_4351,0.6561494
jet_2080,0.040580995
jet_1468,0.054446638
jet_4650,0.87709916
jet_3475,0.8480829
jet_3711,0.76411855
jet_3485,0.11338295
jet_3384,0.6553028
jet_1406,0.024919208
jet_4396,0.79522425
jet_1047,0.4546787
jet_1630,0.029523235
jet_2388,0.5542213
jet_2718,0.02598646
jet_3075,0.044871174
jet_3038,0.034790527
jet_2815,0.02494924
jet_530,0.022802033
jet_290,0.041402977
jet_3406,0.8026291
jet_2512,0.12564102
jet_252,0.042700972
jet_3290,0.7302513
jet_350,0.04267948
jet_1128,0.19360316
jet_3154,0.022196662
jet_1617,0.04635843
jet_3351,0.7277832
jet_90,0.054446638
jet_3158,0.028793063
jet_3048,0.10897742
jet_1482,0.02265039
jet_3082,0.027036628
jet_26,0.36165854
jet_4403,0.63649493
jet_4415,0.878626
jet_4708,0.77950346
jet_2103,0.036215656
jet_3997,0.5589733
jet_810,0.03667102
jet_3321,0.52775806
jet_1962,0.034313746
jet_4880,0.71568793
jet_3727,0.8783148
jet_1726,0.02316339
jet_1425,0.03235206
jet_254,0.3033528
jet_2370,0.020559596
jet_2813,0.045505725
jet_1507,0.028787274
jet_4333,0.8761479
jet_2543,0.32146007
jet_1034,0.44860825
jet_3193,0.06368558
jet_471,0.069898665
jet_1747,0.03995181
jet_4671,0.68021023
jet_315,0.20608863
jet_1272,0.030180251
jet_856,0.03185043
jet_1616,0.10896035
jet_3621,0.50581455
jet_2307,0.09449483
jet_3159,0.23997355
jet_69,0.025810013
jet_3259,0.027732208
jet_734,0.021640461
jet_2229,0.6402019
jet_1557,0.054446638
jet_931,0.03015922
jet_4006,0.8968462
jet_1730,0.020274611
jet_3652,0.750474
jet_1702,0.054446638
jet_1839,0.34533685
jet_4720,0.8342991
jet_2367,0.021213535
jet_1001,0.042568836
jet_1717,0.032538563
jet_387,0.30619746
jet_1550,0.1443884
jet_4855,0.79533076
jet_1204,0.032805197
jet_3703,0.83116025
jet_949,0.078156196
jet_2846,0.03244367
jet_410,0.8562519
jet_1018,0.85702324
jet_109,0.025193015
jet_4970,0.5159141
jet_4775,0.5365438
jet_3220,0.21569534
jet_3408,0.5143441
jet_3667,0.8874532
jet_2576,0.71297014
jet_4557,0.8570016
jet_1261,0.03514101
jet_829,0.03130707
jet_2847,0.01891483
jet_3647,0.80285656
jet_3515,0.72877204
jet_4748,0.9123435
jet_4788,0.77323484
jet_4949,0.87928
jet_4786,0.76130784
jet_4161,0.8431897
jet_2886,0.036442984
jet_1117,0.02773053
jet_505,0.7127868
jet_2284,0.022508902
jet_3964,0.7338369
jet_177,0.037045468
jet_3526,0.8466446
jet_4711,0.70963985
jet_80,0.6235944
jet_577,0.04317577
jet_586,0.03487804
jet_2439,0.024423525
jet_1694,0.04058682
jet_4507,0.9490892
jet_1421,0.032416087
jet_221,0.031116858
jet_93,0.035442986
jet_2646,0.034913003
jet_2561,0.02375577
jet_2742,0.02934215
jet_677,0.026691046
jet_1002,0.0580446
jet_3920,0.030429307
jet_4013,0.32714975
jet_4525,0.9070722
jet_3718,0.63118494
jet_1491,0.05507862
jet_4232,0.7350997
jet_2312,0.024851415
jet_765,0.18651576
jet_3651,0.5714415
jet_1881,0.37100837
jet_4241,0.7322633
jet_538,0.025622185
jet_2948,0.031028006
jet_3334,0.24152537
jet_1220,0.024832455
jet_1057,0.047150183
jet_2045,0.70071346
jet_4153,0.8510189
jet_4892,0.8947815
jet_3690,0.9302371
jet_4408,0.029521868
jet_2706,0.032032736
jet_1268,0.067734696
jet_2789,0.03358102
jet_655,0.027054653
jet_3725,0.6014927
jet_219,0.023291796
jet_4597,0.3447091
jet_3754,0.93397725
jet_43,0.027857011
jet_210,0.04288182
jet_1966,0.031587638
jet_354,0.15814677
jet_1513,0.021641817
jet_4237,0.72008264
jet_4438,0.8921633
jet_2495,0.036652297
jet_367,0.0292539
jet_2833,0.022189703
jet_4767,0.76726335
jet_4568,0.84581995
jet_135,0.029882163
jet_1448,0.025982657
jet_47,0.038088243
jet_4287,0.8231
jet_2880,0.031024754
jet_4235,0.91935176
jet_3289,0.023182975
jet_3022,0.030757483
jet_3296,0.025843557
jet_61,0.054446638
jet_642,0.036241066
jet_3034,0.036312573
jet_95,0.031486236
jet_478,0.37557623
jet_1739,0.028647786
jet_1600,0.03487537
jet_3842,0.036190774
jet_1126,0.03383868
jet_3937,0.7998296
jet_4648,0.72505605
jet_322,0.42416373
jet_3269,0.040218525
jet_2244,0.027927259
jet_4286,0.619631
jet_4706,0.79417735
jet_3071,0.13417391
jet_1705,0.17577448
jet_4229,0.9244143
jet_3428,0.692238
jet_291,0.16392931
jet_3046,0.024850722
jet_1032,0.022984136
jet_533,0.399294
jet_3963,0.9211704
jet_2673,0.03412061
jet_4476,0.87551916
jet_2792,0.028376112
jet_2031,0.03942936
jet_4922,0.93163526
jet_3980,0.029861402
jet_731,0.040049724
jet_4071,0.61641026
jet_4920,0.85949814
jet_1650,0.024436684
jet_1149,0.054446638
jet_2784,0.049971588
jet_1456,0.37873203
jet_3641,0.040618
jet_2413,0.023756946
jet_1074,0.038799398
jet_1782,0.2609954
jet_3166,0.028146813
jet_848,0.03063496
jet_4638,0.7019541
jet_4947,0.7689715
jet_2929,0.026788533
jet_3065,0.043192215
jet_4077,0.7859888
jet_2659,0.05298277
jet_3265,0.018434497
jet_1095,0.046934076
jet_4189,0.7481449
jet_2267,0.029583052
jet_1221,0.03367843
jet_2714,0.10497804
jet_3613,0.7938128
jet_683,0.12150122
jet_3035,0.032744836
jet_3379,0.76685464
jet_1714,0.8716774
jet_3320,0.8369478
jet_2908,0.026136631
jet_70,0.039247938
jet_926,0.5590175
jet_2818,0.021498943
jet_800,0.022333156
jet_3282,0.09487372
jet_3109,0.025299668
jet_2596,0.054446638
jet_3338,0.35922652
jet_1323,0.040400058
jet_3505,0.777171
jet_1209,0.80568445
jet_952,0.03439394
jet_2337,0.034157805
jet_1658,0.023953456
jet_1485,0.08338361
jet_4387,0.75454485
jet_3800,0.8135932
jet_3055,0.027548712
jet_2988,0.1617438
jet_1803,0.5665604
jet_1935,0.7115428
jet_1049,0.029526899
jet_4740,0.80505115
jet_3657,0.47085935
jet_3691,0.8078276
jet_2955,0.06727816
jet_2348,0.021739304
jet_1952,0.13222876
jet_969,0.67583716
jet_1606,0.04514025
jet_3820,0.86292136
jet_3975,0.054446638
jet_1878,0.02156414
jet_1670,0.02619347
jet_3646,0.84328586
jet_2095,0.027749851
jet_233,0.040943753
jet_4589,0.90704405
jet_633,0.054049797
jet_3837,0.75411546
jet_415,0.030020759
jet_1840,0.15095772
jet_1723,0.030346904
jet_1862,0.042732067
jet_4533,0.8751356
jet_2236,0.40416637
jet_17,0.023052711
jet_3085,0.04104816
jet_1732,0.51727885
jet_1740,0.8606933
jet_1020,0.19296955
jet_596,0.3363937
jet_4207,0.8618139
jet_2181,0.039925445
jet_977,0.037902143
jet_2473,0.030219087
jet_2934,0.35669404
jet_893,0.027254099
jet_371,0.044829756
jet_1371,0.045207687
jet_1973,0.04163988
jet_598,0.054446638
jet_238,0.030449644
jet_4766,0.88282967
jet_4391,0.7257519
jet_2917,0.791786
jet_2115,0.03436019
jet_2016,0.046509814
jet_4944,0.750451
jet_3203,0.07542187
jet_4473,0.918085
jet_4655,0.6633355
jet_2788,0.022642825
jet_915,0.023214791
jet_733,0.5693978
jet_1932,0.034354072
jet_3316,0.8000997
jet_1918,0.88459444
jet_4275,0.2897994
jet_841,0.022242624
jet_1536,0.054446638
jet_5002,0.82851076
jet_1672,0.0417719
jet_3585,0.77192575
jet_4795,0.82149494
jet_621,0.20741138
jet_2328,0.0400437
jet_3679,0.64404076
jet_566,0.69607866
jet_1779,0.5561257
jet_2210,0.03740842
jet_1615,0.024001148
jet_51,0.028310318
jet_2331,0.1967577
jet_787,0.03497058
jet_2944,0.10344157
jet_3100,0.032067403
jet_534,0.04541599
jet_4169,0.9087631
jet_1253,0.040589966
jet_443,0.054446638
jet_1424,0.022357276
jet_195,0.02899385
jet_721,0.10367248
jet_1618,0.043044813
jet_1175,0.4021964
jet_4329,0.63745576
jet_3044,0.4726045
jet_1397,0.05368022
jet_3006,0.030650789
jet_4277,0.028902467
jet_3364,0.87533873
jet_3750,0.044640653
jet_644,0.066936225
jet_4717,0.66732377
jet_3815,0.8436738
jet_4894,0.85625535
jet_5022,0.8122889
jet_120,0.017900338
jet_1255,0.05493652
jet_1187,0.035549127
jet_4915,0.7539792
jet_4080,0.90023744
jet_3542,0.86754847
jet_134,0.026776472
jet_2702,0.03375078
jet_3425,0.9312666
jet_2314,0.038133293
jet_184,0.03182916
jet_4477,0.76060694
jet_3365,0.6311581
jet_511,0.042366814
jet_2133,0.3748241
jet_62,0.020606896
jet_3921,0.7260562
jet_2707,0.024045948
jet_3764,0.77141404
jet_4820,0.8589366
jet_3865,0.8442689
jet_251,0.02712141
jet_994,0.02490055
jet_3790,0.76260823
jet_803,0.054446638
jet_2642,0.52326804
jet_4529,0.60977596
jet_122,0.26105183
jet_4888,0.3655477
jet_3635,0.7911228
jet_4257,0.5055052
jet_2457,0.051449843
jet_567,0.03761164
jet_2168,0.0461812
jet_3945,0.90941495
jet_1436,0.30564824
jet_1609,0.02877205
jet_896,0.2794037
jet_1786,0.07520608
jet_1025,0.0421877
jet_4905,0.86252964
jet_812,0.0730675
jet_720,0.048175685
jet_2749,0.8759047
jet_3492,0.8690847
jet_2231,0.029847503
jet_3535,0.9100882
jet_602,0.12148385
jet_3826,0.5682761
jet_3275,0.0399587
jet_3126,0.036515705
jet_3503,0.38319844
jet_318,0.27292642
jet_4747,0.54934865
jet_2311,0.043943167
jet_274,0.028794134
jet_1892,0.021846619
jet_549,0.024707567
jet_4091,0.5762957
jet_838,0.024201417
jet_4919,0.5441998
jet_4732,0.85196173
jet_605,0.084086105
jet_4481,0.8083828
jet_527,0.02931643
jet_3094,0.025240729
jet_2378,0.10500785
jet_4150,0.71849847
jet_3822,0.86913335
jet_4852,0.41997963
jet_1849,0.02393586
jet_298,0.021100873
jet_3982,0.7944328
jet_3459,0.76100314
jet_3026,0.02842302
jet_4201,0.8191081
jet_4450,0.71349776
jet_4884,0.88165057
jet_1595,0.28256738
jet_4639,0.77036256
jet_1720,0.030713964
jet_756,0.028056681
jet_2567,0.02370652
jet_2856,0.75495327
jet_4026,0.86918
jet_4116,0.09333642
jet_4726,0.7362782
jet_4102,0.78116405
jet_1877,0.030200714
jet_376,0.031521954
jet_3827,0.86961186
jet_1073,0.054446638
jet_4081,0.78097737
jet_1755,0.024139272
jet_378,0.02024917
jet_3760,0.8005139
jet_3864,0.7557114
jet_1129,0.07980071
jet_4420,0.43209863
jet_2945,0.038048334
jet_2194,0.1060781
jet_1699,0.03497582
jet_3591,0.7615198
jet_2751,0.023515534
jet_2144,0.16602193
jet_2302,0.40234846
jet_1375,0.020179993
jet_794,0.043443777
jet_5011,0.80882263
jet_1666,0.029176379
jet_2157,0.026635807
jet_175,0.019959992
jet_1052,0.03444199
jet_2776,0.023746762
jet_4163,0.71985114
jet_45,0.03466245
jet_3043,0.08827437
jet_2305,0.041841447
jet_3872,0.02775966
jet_4784,0.4218091
jet_1539,0.47992802
jet_3824,0.90971357
jet_2389,0.085933484
jet_3612,0.7791606
jet_3751,0.7984023
jet_1718,0.03702259
jet_4510,0.72740793
jet_2458,0.16313347
jet_283,0.8298861
jet_1566,0.03710767
jet_1893,0.044782393
jet_2251,0.10828905
jet_4468,0.72664416
jet_4791,0.7601566
jet_1200,0.47806582
jet_2099,0.04014835
jet_2057,0.031860035
jet_2588,0.29543418
jet_1770,0.36762524
jet_4925,0.78586835
jet_4856,0.65057
jet_1029,0.106402494
jet_1090,0.06447508
jet_3574,0.61322296
jet_4582,0.5284168
jet_4399,0.94667834
jet_4904,0.89457226
jet_2583,0.024508286
jet_99,0.08033066
jet_2217,0.11605257
jet_1345,0.023360098
jet_4048,0.7597199
jet_1242,0.8305768
jet_351,0.032660045
jet_2770,0.095563784
jet_2651,0.041902322
jet_1543,0.4212957
jet_1183,0.043828998
jet_718,0.03508381
jet_3138,0.038263924
jet_3946,0.80883646
jet_1551,0.033948563
jet_308,0.029023776
jet_1647,0.08102728
jet_833,0.32958406
jet_366,0.62452716
jet_3102,0.028517416
jet_4971,0.34016427
jet_944,0.019873554
jet_3813,0.9300405
jet_2575,0.027147844
jet_1135,0.03230347
jet_19,0.044685245
jet_4463,0.740724
jet_1215,0.027708525
jet_4388,0.9161599
jet_218,0.61093044
jet_3758,0.87845886
jet_438,0.021736903
jet_2093,0.49210137
jet_3653,0.8239709
jet_3333,0.76586324
jet_3479,0.7471563
jet_1084,0.042025156
jet_4674,0.6145293
jet_2098,0.028456176
jet_2802,0.19225892
jet_802,0.03934523
jet_3039,0.03222047
jet_2405,0.6850638
jet_3773,0.7786738
jet_2574,0.046796434
jet_582,0.0328088
jet_203,0.050085913
jet_4095,0.8267808
jet_4032,0.48081774
jet_2594,0.02362308
jet_4039,0.8354872
jet_3453,0.5681441
jet_2072,0.043473624
jet_1056,0.026507651
jet_3628,0.7021225
jet_2726,0.024450205
jet_2610,0.054446638
jet_3396,0.9332984
jet_517,0.032644697
jet_3566,0.84565324
jet_1362,0.029914677
jet_1872,0.15471
jet_668,0.04300309
jet_4382,0.06037898
jet_2269,0.096790776
jet_4938,0.76030254
jet_3878,0.19295871
jet_3862,0.25926483
jet_1258,0.043221984
jet_2387,0.024005705
jet_4428,0.7900733
jet_3388,0.82175666
jet_3438,0.48074287
jet_3742,0.46413302
jet_759,0.758043
jet_1055,0.06942071
jet_3681,0.41617194
jet_3000,0.030860532
jet_4434,0.7142762
jet_4301,0.6545328
jet_2414,0.035254534
jet_214,0.054446638
jet_3377,0.49499768
jet_2640,0.6600282
jet_693,0.023904908
jet_4139,0.7925531
jet_3670,0.7286108
jet_2146,0.034736477
jet_2937,0.05991187
jet_2572,0.027357405
jet_4631,0.12184174
jet_3386,0.80457383
jet_1321,0.029088264
jet_196,0.053546466
jet_1075,0.05333932
jet_1578,0.040571123
jet_4605,0.8774127
jet_879,0.023830662
jet_3209,0.024202282
jet_2921,0.1567755
jet_4243,0.67392164
jet_2759,0.03027821
jet_887,0.6515304
jet_2476,0.02588965
jet_68,0.030660123
jet_3996,0.7702902
jet_3123,0.05938975
jet_568,0.04442568
jet_3016,0.054146387
jet_96,0.04304991
jet_2135,0.2032387
jet_3965,0.76533276
jet_139,0.03530226
jet_1391,0.054446638
jet_3135,0.024879029
jet_4200,0.7820063
jet_1374,0.06554522
jet_1588,0.029300574
jet_1338,0.03070963
jet_4418,0.6365881
jet_4240,0.8511419
jet_3012,0.026469177
jet_463,0.030896056
jet_2361,0.032065295
jet_1412,0.03698107
jet_2024,0.041107886
jet_594,0.06215501
jet_3362,0.86917245
jet_625,0.23243277
jet_450,0.21369016
jet_1534,0.035085123
jet_2464,0.03168936
jet_1094,0.044019576
jet_1340,0.054446638
jet_2004,0.027113816
jet_996,0.044791896
jet_4827,0.86691225
jet_2527,0.022346923
jet_1941,0.032752063
